hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 0.00000, 11527.7, 11887.9, 11839.6, 0, 82.4409, 85.0199, 84.6744, 5.28287
0, 0.00000, 11630, 11989.3, 11951.8, 0, 80.0169, 82.4921, 82.2336, 5.12696
0, 0.00000, 11733.1, 12091.4, 12065, 0, 77.5579, 79.9299, 79.755, 4.96897
0, 0.00000, 11837, 12194.5, 12179.6, 0, 75.0607, 77.3304, 77.2357, 4.80887
0, 0.00000, 11943, 12306.6, 12296.9, 0, 72.5383, 74.748, 74.6908, 4.64167
0, 0.00000, 12051.8, 12427.4, 12418.9, 0, 69.9915, 72.1702, 72.127, 4.47633
0, 0.00000, 12164.9, 12550.1, 12546, 0, 67.4342, 69.5668, 69.5488, 4.31021
0, 0.00000, 12281.4, 12673.4, 12675.2, 0, 64.859, 66.9284, 66.9414, 4.13589
0, 0.00000, 12401.2, 12797.1, 12806, 0, 62.2685, 64.2577, 64.305, 3.95031
0, 0.00000, 12521.8, 12921.9, 12938, 0, 59.6556, 61.5629, 61.6424, 3.76322
0, 0.00000, 12643, 13047.6, 13071.2, 0, 57.0257, 58.8516, 58.9604, 3.57683
0, 0.00000, 12765, 13174.4, 13205.5, 0, 54.385, 56.13, 56.265, 3.39153
0, 0.00000, 12887.6, 13302, 13340.9, 0, 51.7438, 53.4087, 53.5669, 3.208
0, 0.00000, 13010.7, 13430.5, 13477.2, 0, 49.1154, 50.7011, 50.8794, 3.02703
0, 0.00000, 13134.2, 13559.8, 13614.5, 0, 46.515, 48.0231, 48.2185, 2.84957
0, 0.00000, 13258.1, 13689.9, 13752.6, 0, 43.9623, 45.3945, 45.6041, 2.67677
0, 0.00000, 13382.3, 13820.6, 13891.4, 0, 41.483, 42.8422, 43.0632, 2.51016
0, 0.00000, 13507, 13953.1, 14031.8, 0, 39.1103, 40.4023, 40.632, 2.35157
0, 0.00000, 13634.6, 14091.5, 14175.5, 0, 36.8932, 38.1295, 38.3571, 2.20065
0, 0.00000, 13764.7, 14230.5, 14321.9, 0, 34.8748, 36.055, 36.2868, 2.06466
0, 0.00000, 13895.9, 14369.8, 14469.8, 0, 33.1133, 34.2426, 34.4811, 1.94497
0, 0.00000, 14027, 14509.5, 14618, 0, 31.6741, 32.7638, 33.009, 1.84538
0, 0.00000, 14157.7, 14649.3, 14766.3, 0, 30.63, 31.6939, 31.947, 1.76964
0, 0.00000, 14287.8, 14789.3, 14914.5, 0, 30.0512, 31.106, 31.3695, 1.72124
0, 0.00000, 14417.4, 14929.2, 15062.5, 0, 29.994, 31.059, 31.3364, 1.70264
0, 0.00000, 14547.3, 15068.7, 15205.6, 0, 30.493, 31.5861, 31.8732, 1.7011
0, 0.00000, 14675.8, 15197.7, 15346.4, 0, 31.5471, 32.6694, 32.9889, 1.73196
0, 0.00000, 14802.2, 15320.8, 15486.8, 0, 33.1287, 34.2896, 34.6612, 1.7917
0, 0.00000, 14923.1, 15441.6, 15623.3, 0, 35.1837, 36.4063, 36.8347, 1.87409
0, 0.00000, 15042.7, 15561.2, 15758.1, 0, 37.665, 38.9635, 39.4566, 1.97343
0, 0.00000, 15159, 15680.3, 15891.4, 0, 40.5107, 41.9041, 42.4682, 2.0921
0, 0.00000, 15271.5, 15798.6, 16022.8, 0, 43.6643, 45.1715, 45.8124, 2.22785
0, 0.00000, 5229.14, 5465.03, 5201.91, 0, 205.098, 214.353, 204.045, 10.719
0, 0.00000, 5271.72, 5508.71, 5244.71, 0, 204.541, 213.739, 203.491, 10.673
0, 0.00000, 5315.08, 5553.18, 5288.21, 0, 203.979, 213.119, 202.945, 10.6521
0, 0.00000, 5359.11, 5598.33, 5332.4, 0, 203.406, 212.488, 202.39, 10.6308
0, 0.00000, 5403.85, 5644.2, 5377.32, 0, 202.822, 211.846, 201.824, 10.609
0, 0.00000, 5449.32, 5690.81, 5422.99, 0, 202.227, 211.192, 201.248, 10.5868
0, 0.00000, 5495.51, 5738.15, 5469.39, 0, 201.621, 210.526, 200.661, 10.5641
0, 0.00000, 5542.44, 5786.23, 5516.55, 0, 201.004, 209.848, 200.063, 10.5409
0, 0.00000, 5590.13, 5835.08, 5564.49, 0, 200.375, 209.157, 199.453, 10.5172
0, 0.00000, 5638.64, 5884.76, 5613.28, 0, 199.732, 208.453, 198.831, 10.4929
0, 0.00000, 5688.04, 5935.33, 5662.97, 0, 199.077, 207.734, 198.197, 10.4681
0, 0.00000, 5738.01, 5986.48, 5713.26, 0, 198.411, 207.005, 197.553, 10.4429
0, 0.00000, 5788.82, 6038.47, 5764.41, 0, 197.732, 206.262, 196.896, 10.4171
0, 0.00000, 5840.84, 6091.69, 5816.8, 0, 197.035, 205.5, 196.221, 10.3906
0, 0.00000, 5893.64, 6145.7, 5870, 0, 196.325, 204.724, 195.535, 10.3635
0, 0.00000, 5947.2, 6200.48, 5923.99, 0, 195.602, 203.935, 194.836, 10.3358
0, 0.00000, 6001.5, 6255.98, 5978.74, 0, 194.868, 203.133, 194.126, 10.3076
0, 0.00000, 6056.88, 6312.59, 6034.61, 0, 194.115, 202.313, 193.399, 10.2787
0, 0.00000, 6113.32, 6370.27, 6091.57, 0, 193.346, 201.474, 192.656, 10.2491
0, 0.00000, 6170.79, 6428.97, 6149.6, 0, 192.56, 200.619, 191.896, 10.2187
0, 0.00000, 6256.32, 8386.9, 6056.69, 0, 192.608, 172.838, 186.457, 26.6981
0, 0.00000, 6314.46, 8449.79, 6115.04, 0, 191.713, 171.754, 185.663, 26.8622
0, 0.00000, 6373.76, 8513.96, 6174.75, 0, 190.822, 170.651, 184.868, 26.9574
0, 0.00000, 6433.78, 8578.51, 6235.34, 0, 189.912, 169.529, 184.06, 27.0512
0, 0.00000, 8335.27, 8367.48, 6312.85, 0, 162.364, 163.002, 183.717, 31.1811
0, 0.00000, 8398.74, 8431.29, 6374.22, 0, 161.245, 161.865, 182.783, 31.1713
0, 0.00000, 8463.08, 8495.62, 6436.56, 0, 160.098, 160.709, 181.864, 31.2677
0, 0.00000, 8277.94, 8572.44, 8321.44, 0, 154.255, 159.755, 155.062, 8.76777
0, 0.00000, 8341.31, 8636.5, 8387.5, 0, 153.097, 158.514, 153.941, 8.7032
0, 0.00000, 8405.65, 8701.78, 8454.81, 0, 151.904, 157.254, 152.789, 8.65583
0, 0.00000, 8470.39, 8767.47, 8522.63, 0, 150.697, 155.981, 151.623, 8.60775
0, 0.00000, 8536.4, 8834.45, 8591.86, 0, 149.46, 154.677, 150.428, 8.55815
0, 0.00000, 8602.97, 8902, 8661.75, 0, 148.206, 153.357, 149.216, 8.50756
0, 0.00000, 8670.32, 8970.34, 8732.55, 0, 146.931, 152.014, 147.983, 8.45575
0, 0.00000, 8738.65, 9039.67, 8804.47, 0, 145.63, 150.646, 146.724, 8.40256
0, 0.00000, 8807.84, 9109.89, 8877.4, 0, 144.306, 149.253, 145.442, 8.34803
0, 0.00000, 8877.81, 9180.9, 8951.24, 0, 142.959, 147.839, 144.139, 8.29222
0, 0.00000, 8948.71, 9252.87, 9026.16, 0, 141.587, 146.398, 142.809, 8.23496
0, 0.00000, 9020.43, 9325.67, 9102.06, 0, 140.191, 144.933, 141.456, 8.17631
0, 0.00000, 9093.12, 9399.46, 9179.09, 0, 138.768, 143.442, 140.077, 8.11611
0, 0.00000, 9166.63, 9474.11, 9257.11, 0, 137.32, 141.925, 138.673, 8.05444
0, 0.00000, 9241.1, 9549.73, 9336.26, 0, 135.845, 140.381, 137.241, 7.99116
0, 0.00000, 9316.61, 9626.43, 9416.64, 0, 134.34, 138.807, 135.78, 7.92615
0, 0.00000, 9393.02, 9704.05, 9498.11, 0, 132.809, 137.205, 134.292, 7.85949
0, 0.00000, 9470.16, 9782.44, 9580.5, 0, 131.253, 135.579, 132.779, 7.79128
0, 0.00000, 9548.34, 9861.9, 9664.13, 0, 129.666, 133.923, 131.236, 7.72122
0, 0.00000, 9627.58, 9942.46, 9749.06, 0, 128.047, 132.234, 129.66, 7.64922
0, 0.00000, 9707.71, 10023.9, 9835.07, 0, 126.4, 130.517, 128.056, 7.57541
0, 0.00000, 9788.72, 10106.4, 9922.21, 0, 124.724, 128.77, 126.423, 7.49972
0, 0.00000, 9870.83, 10189.9, 10010.7, 0, 123.014, 126.989, 124.755, 7.42193
0, 0.00000, 9953.8, 10274.4, 10100.3, 0, 121.274, 125.179, 123.057, 7.34218
0, 0.00000, 10038, 10360.1, 10191.3, 0, 119.498, 123.332, 121.322, 7.2601
0, 0.00000, 10122.9, 10446.6, 10283.4, 0, 117.693, 121.456, 119.558, 7.17606
0, 0.00000, 10208.9, 10534.2, 10376.8, 0, 115.854, 119.546, 117.758, 7.08972
0, 0.00000, 10295.8, 10622.9, 10471.4, 0, 113.982, 117.603, 115.925, 7.00084
0, 0.00000, 10383.7, 10713, 10567.2, 0, 112.077, 115.629, 114.056, 6.90719
0, 0.00000, 10472.7, 10804.1, 10664.3, 0, 110.136, 113.621, 112.15, 6.81117
0, 0.00000, 10562.7, 10896.4, 10762.9, 0, 108.157, 111.574, 110.207, 6.71355
0, 0.00000, 10653.4, 10989.6, 10862.6, 0, 106.148, 109.497, 108.231, 6.61414
0, 0.00000, 10745.3, 11084, 10963.8, 0, 104.1, 107.38, 106.216, 6.51201
0, 0.00000, 10838.1, 11179.4, 11066.2, 0, 102.015, 105.227, 104.162, 6.40718
0, 0.00000, 10932, 11276, 11170.1, 0, 99.892, 103.035, 102.068, 6.29949
0, 0.00000, 11026.7, 11373.6, 11275.2, 0, 97.7345, 100.809, 99.9372, 6.18854
0, 0.00000, 11122.5, 11472.4, 11381.7, 0, 95.5402, 98.5455, 97.7668, 6.07371
0, 0.00000, 11219.1, 11572.1, 11489.4, 0, 93.3118, 96.2478, 95.56, 5.95606
0, 0.00000, 11317.2, 11672.9, 11598.6, 0, 91.0483, 93.9095, 93.3122, 5.8323
0, 0.00000, 11418, 11774.2, 11709.4, 0, 88.7596, 91.5302, 91.0261, 5.69586
0, 0.00000, 11520.8, 11876.1, 11821.6, 0, 86.444, 89.1136, 88.7037, 5.54943
0, 0.00000, 11624.6, 11978.9, 11935.1, 0, 84.0952, 86.6618, 86.3441, 5.39886
0, 0.00000, 11729.5, 12082.6, 12050, 0, 81.7098, 84.1738, 83.9455, 5.24601
0, 0.00000, 11835.2, 12187.3, 12166.2, 0, 79.2901, 81.6523, 81.5101, 5.09127
0, 0.00000, 11943.3, 12300.5, 12284.8, 0, 76.8465, 79.1471, 79.048, 4.92636
0, 0.00000, 12054.1, 12422.9, 12408.5, 0, 74.3817, 76.6546, 76.5721, 4.76483
0, 0.00000, 12169.5, 12547.7, 12537.7, 0, 71.9098, 74.141, 74.0869, 4.60304
0, 0.00000, 12288.9, 12673.1, 12669.2, 0, 69.4236, 71.5937, 71.5752, 4.43208
0, 0.00000, 12411.3, 12799.1, 12802.4, 0, 66.9248, 69.0171, 69.0378, 4.25025
0, 0.00000, 12534.7, 12926.3, 12937.1, 0, 64.4048, 66.4179, 66.4759, 4.06695
0, 0.00000, 12659, 13054.6, 13073, 0, 61.8679, 63.8024, 63.8949, 3.8843
0, 0.00000, 12784.2, 13184.1, 13210.3, 0, 59.3214, 61.1782, 61.3023, 3.70279
0, 0.00000, 12910.1, 13314.6, 13348.8, 0, 56.7736, 58.5537, 58.7063, 3.52292
0, 0.00000, 13036.6, 13446.1, 13488.4, 0, 54.2366, 55.9412, 56.1194, 3.34546
0, 0.00000, 13163.8, 13578.6, 13629.2, 0, 51.7228, 53.3535, 53.5543, 3.17114
0, 0.00000, 13291.6, 13712, 13771, 0, 49.2507, 50.8095, 51.0299, 3.00109
0, 0.00000, 13419.8, 13846.2, 13913.7, 0, 46.8397, 48.3291, 48.5664, 2.83641
0, 0.00000, 13549.4, 13983.7, 14058.8, 0, 44.521, 45.9482, 46.1974, 2.67872
0, 0.00000, 13681.6, 14126.3, 14207, 0, 42.3307, 43.7066, 43.9568, 2.52628
0, 0.00000, 13817.6, 14269.5, 14359.3, 0, 40.3069, 41.6253, 41.8874, 2.38718
0, 0.00000, 13954, 14413.4, 14512.4, 0, 38.4865, 39.7538, 40.027, 2.26139
0, 0.00000, 14090.4, 14557.8, 14666, 0, 36.9218, 38.1468, 38.4305, 2.15186
0, 0.00000, 14226.6, 14702.7, 14820, 0, 35.6709, 36.8646, 37.1591, 2.06159
0, 0.00000, 14362.6, 14847.8, 14974.2, 0, 34.7934, 35.969, 36.2754, 1.99355
0, 0.00000, 14498.5, 14993.1, 15127.4, 0, 34.345, 35.5167, 35.8353, 1.94641
0, 0.00000, 14635.3, 15134.9, 15275.9, 0, 34.3722, 35.5462, 35.8772, 1.91143
0, 0.00000, 14769.6, 15265.5, 15423.7, 0, 34.8937, 36.0658, 36.4394, 1.91411
0, 0.00000, 14898.5, 15392.6, 15569, 0, 35.9069, 37.0979, 37.5229, 1.94324
0, 0.00000, 15025.9, 15518.9, 15712.6, 0, 37.4046, 38.6321, 39.1143, 1.99548
0, 0.00000, 15150.6, 15644.7, 15855.1, 0, 39.3519, 40.6356, 41.1819, 2.07263
0, 0.00000, 15271.5, 15770.4, 15996.2, 0, 41.7031, 43.0657, 43.6824, 2.17543
0, 0.00000, 15390.8, 15894.7, 16135.7, 0, 44.419, 45.8735, 46.5689, 2.29253
0, 0.00000, 15508.5, 16017.8, 16273.3, 0, 47.4538, 49.0124, 49.7943, 2.42055
0, 0.00000, 5241.12, 5476.93, 5212.72, 0, 205.771, 215.021, 204.666, 10.7268
0, 0.00000, 5284.19, 5521.06, 5255.94, 0, 205.219, 214.421, 204.119, 10.7079
0, 0.00000, 5327.64, 5565.61, 5299.5, 0, 204.669, 213.814, 203.586, 10.6876
0, 0.00000, 5372, 5611.08, 5344, 0, 204.107, 213.194, 203.041, 10.6668
0, 0.00000, 5417.26, 5657.46, 5389.4, 0, 203.532, 212.559, 202.483, 10.6456
0, 0.00000, 5463, 5704.33, 5435.31, 0, 202.949, 211.917, 201.918, 10.624
0, 0.00000, 5509.6, 5752.07, 5482.09, 0, 202.354, 211.262, 201.341, 10.6019
0, 0.00000, 5556.66, 5800.27, 5529.35, 0, 201.751, 210.599, 200.757, 10.5795
0, 0.00000, 5604.93, 5849.68, 5577.83, 0, 201.131, 209.917, 200.156, 10.5564
0, 0.00000, 5653.61, 5899.51, 5626.75, 0, 200.504, 209.228, 199.549, 10.5329
0, 0.00000, 5703.45, 5950.51, 5676.85, 0, 199.86, 208.521, 198.926, 10.5088
0, 0.00000, 5754.04, 6002.28, 5727.73, 0, 199.205, 207.801, 198.291, 10.4842
0, 0.00000, 5805.37, 6054.77, 5779.35, 0, 198.538, 207.07, 197.646, 10.4592
0, 0.00000, 5857.4, 6107.98, 5831.72, 0, 197.86, 206.327, 196.99, 10.4336
0, 0.00000, 5910.49, 6162.26, 5885.16, 0, 197.166, 205.567, 196.319, 10.4074
0, 0.00000, 5964.6, 6217.56, 5939.65, 0, 196.457, 204.791, 195.633, 10.3805
0, 0.00000, 6019.69, 6273.86, 5995.17, 0, 195.732, 203.999, 194.932, 10.353
0, 0.00000, 6075.75, 6331.12, 6051.67, 0, 194.993, 203.191, 194.217, 10.3249
0, 0.00000, 6132.73, 6389.32, 6109.13, 0, 194.239, 202.368, 193.489, 10.2961
0, 0.00000, 6190.61, 6448.42, 6167.52, 0, 193.47, 201.53, 192.746, 10.2667
0, 0.00000, 6278.07, 8417.21, 6073.44, 0, 193.578, 173.727, 187.262, 26.9136
0, 0.00000, 6336.74, 8480.67, 6132.21, 0, 192.697, 172.657, 186.481, 27.1014
0, 0.00000, 6396.41, 8545.3, 6192.17, 0, 191.826, 171.57, 185.705, 27.2009
0, 0.00000, 6457.33, 8610.81, 6253.58, 0, 190.927, 170.453, 184.908, 27.2994
0, 0.00000, 8370.2, 8396.85, 6332.64, 0, 163.343, 163.859, 184.609, 31.3246
0, 0.00000, 8434.61, 8461.21, 6394.51, 0, 162.231, 162.739, 183.703, 31.3914
0, 0.00000, 8499.91, 8526.32, 6457.47, 0, 161.096, 161.592, 182.796, 31.4928
0, 0.00000, 8312.01, 8605.29, 8353.32, 0, 155.191, 160.679, 155.961, 8.82988
0, 0.00000, 8376.55, 8670.5, 8420.54, 0, 154.039, 159.444, 154.845, 8.76552
0, 0.00000, 8441.56, 8736.41, 8488.5, 0, 152.861, 158.199, 153.708, 8.71936
0, 0.00000, 8507.15, 8802.9, 8557.14, 0, 151.667, 156.938, 152.555, 8.67238
0, 0.00000, 8573.81, 8870.48, 8626.99, 0, 150.447, 155.651, 151.377, 8.62408
0, 0.00000, 8641.44, 8939.05, 8697.94, 0, 149.203, 154.34, 150.175, 8.57451
0, 0.00000, 8709.69, 9008.24, 8769.62, 0, 147.941, 153.011, 148.956, 8.52391
0, 0.00000, 8778.99, 9078.51, 8842.5, 0, 146.653, 151.655, 147.711, 8.4719
0, 0.00000, 8848.99, 9149.48, 8916.21, 0, 145.345, 150.28, 146.446, 8.41875
0, 0.00000, 8920.1, 9221.59, 8991.19, 0, 144.01, 148.876, 145.154, 8.36409
0, 0.00000, 8991.96, 9294.46, 9067.05, 0, 142.653, 147.451, 143.841, 8.30818
0, 0.00000, 9064.94, 9368.47, 9144.22, 0, 141.268, 145.996, 142.5, 8.2507
0, 0.00000, 9138.68, 9443.26, 9222.29, 0, 139.86, 144.52, 141.137, 8.19189
0, 0.00000, 9213.3, 9518.95, 9301.41, 0, 138.428, 143.019, 139.749, 8.13163
0, 0.00000, 9288.89, 9595.65, 9381.68, 0, 136.968, 141.49, 138.334, 8.06981
0, 0.00000, 9365.54, 9673.42, 9463.2, 0, 135.48, 139.933, 136.89, 8.0063
0, 0.00000, 9443.09, 9752.13, 9545.81, 0, 133.966, 138.349, 135.421, 7.94122
0, 0.00000, 9521.61, 9831.83, 9629.59, 0, 132.424, 136.737, 133.923, 7.87445
0, 0.00000, 9601.13, 9912.58, 9714.59, 0, 130.853, 135.096, 132.397, 7.80592
0, 0.00000, 9681.69, 9994.39, 9800.85, 0, 129.252, 133.425, 130.84, 7.73556
0, 0.00000, 9763.3, 10077.3, 9888.38, 0, 127.62, 131.723, 129.252, 7.66332
0, 0.00000, 9845.76, 10161.1, 9976.98, 0, 125.961, 129.994, 127.637, 7.58932
0, 0.00000, 9929.25, 10245.9, 10066.9, 0, 124.271, 128.233, 125.991, 7.51336
0, 0.00000, 10013.7, 10331.8, 10158, 0, 122.55, 126.442, 124.313, 7.43542
0, 0.00000, 10099.3, 10418.9, 10250.5, 0, 120.795, 124.617, 122.602, 7.35533
0, 0.00000, 10185.9, 10507.1, 10344.3, 0, 119.009, 122.76, 120.857, 7.27311
0, 0.00000, 10273.5, 10596.2, 10439.4, 0, 117.191, 120.871, 119.081, 7.1888
0, 0.00000, 10362.1, 10686.6, 10535.6, 0, 115.34, 118.951, 117.271, 7.10099
0, 0.00000, 10451.9, 10778.4, 10633.4, 0, 113.454, 116.998, 115.423, 7.00924
0, 0.00000, 10542.5, 10871.2, 10732.3, 0, 111.537, 115.014, 113.544, 6.91549
0, 0.00000, 10634.3, 10965.2, 10832.8, 0, 109.584, 112.993, 111.628, 6.8205
0, 0.00000, 10727.1, 11060.4, 10934.6, 0, 107.595, 110.937, 109.676, 6.72323
0, 0.00000, 10820.8, 11156.6, 11037.7, 0, 105.573, 108.848, 107.689, 6.62349
0, 0.00000, 10915.6, 11253.9, 11142.3, 0, 103.515, 106.722, 105.664, 6.52109
0, 0.00000, 11011.5, 11352.4, 11248.3, 0, 101.421, 104.561, 103.602, 6.41601
0, 0.00000, 11108.5, 11452.3, 11355.8, 0, 99.2908, 102.363, 101.501, 6.30675
0, 0.00000, 11206.4, 11553.1, 11464.5, 0, 97.127, 100.132, 99.3644, 6.19462
0, 0.00000, 11305.3, 11655.1, 11574.7, 0, 94.9281, 97.8651, 97.1904, 6.0797
0, 0.00000, 11406.4, 11757.9, 11686.5, 0, 92.7037, 95.5606, 94.9805, 5.9548
0, 0.00000, 11510.5, 11861.1, 11799.9, 0, 90.4592, 93.2185, 92.7366, 5.81614
0, 0.00000, 11615.8, 11965.3, 11914.8, 0, 88.183, 90.8402, 90.4556, 5.67107
0, 0.00000, 11722.3, 12070.5, 12031.1, 0, 85.8742, 88.4291, 88.1395, 5.52357
0, 0.00000, 11829.9, 12176.8, 12148.9, 0, 83.5307, 85.9842, 85.7866, 5.37415
0, 0.00000, 11939.6, 12290.4, 12268.7, 0, 81.1674, 83.5551, 83.4083, 5.21178
0, 0.00000, 12052.5, 12414.3, 12393.6, 0, 78.7854, 81.1475, 81.0198, 5.05397
0, 0.00000, 12170, 12541, 12524.7, 0, 76.3982, 78.7234, 78.6268, 4.89637
0, 0.00000, 12291.8, 12668.4, 12658.3, 0, 74.0023, 76.2689, 76.2121, 4.72943
0, 0.00000, 12416.8, 12796.5, 12793.8, 0, 71.5942, 73.7851, 73.7724, 4.55136
0, 0.00000, 12542.9, 12926, 12930.9, 0, 69.1664, 71.2802, 71.31, 4.37174
0, 0.00000, 12670.1, 13056.8, 13069.5, 0, 66.7222, 68.7598, 68.8294, 4.19275
0, 0.00000, 12798.3, 13188.8, 13209.5, 0, 64.2683, 66.2307, 66.3373, 4.01485
0, 0.00000, 12927.3, 13322.1, 13350.9, 0, 61.8132, 63.7016, 63.8423, 3.83855
0, 0.00000, 13057.3, 13456.5, 13493.7, 0, 59.3656, 61.1815, 61.3534, 3.6644
0, 0.00000, 13188, 13592, 13637.8, 0, 56.9385, 58.6836, 58.8838, 3.49319
0, 0.00000, 13319.5, 13728.6, 13783.2, 0, 54.5451, 56.2215, 56.4471, 3.3257
0, 0.00000, 13451.6, 13866.2, 13929.7, 0, 52.2051, 53.8152, 54.0634, 3.16307
0, 0.00000, 13586, 14008.2, 14079.1, 0, 49.944, 51.4962, 51.7598, 3.00645
0, 0.00000, 13723.3, 14154.8, 14232.3, 0, 47.7942, 49.2969, 49.5673, 2.85306
0, 0.00000, 13864.3, 14302.2, 14389.4, 0, 45.7823, 47.2285, 47.5169, 2.71196
0, 0.00000, 14005.7, 14450.4, 14547.5, 0, 43.9361, 45.3314, 45.6362, 2.58197
0, 0.00000, 14147.4, 14599.5, 14706.4, 0, 42.2973, 43.6493, 43.9693, 2.46543
0, 0.00000, 14289.1, 14749.2, 14866, 0, 40.9126, 42.23, 42.5648, 2.36474
0, 0.00000, 14430.9, 14899.4, 15026.1, 0, 39.8313, 41.1248, 41.4747, 2.28236
0, 0.00000, 14573.5, 15049.8, 15183.4, 0, 39.105, 40.3834, 40.7421, 2.20735
0, 0.00000, 14715.6, 15191.5, 15338.2, 0, 38.7754, 40.0302, 40.4165, 2.15439
0, 0.00000, 14853.9, 15326, 15492.1, 0, 38.8698, 40.1054, 40.54, 2.13312
0, 0.00000, 14988.2, 15458.3, 15643.4, 0, 39.4089, 40.6451, 41.1318, 2.13594
0, 0.00000, 15121.4, 15590.2, 15794.2, 0, 40.4063, 41.6593, 42.2044, 2.16306
0, 0.00000, 15250.1, 15722.8, 15944.2, 0, 41.8437, 43.1408, 43.7485, 2.2232
0, 0.00000, 15377.6, 15854.4, 16093.2, 0, 43.7065, 45.0617, 45.7404, 2.303
0, 0.00000, 15503.8, 15984.9, 16240.8, 0, 45.9627, 47.3893, 48.1479, 2.40008
0, 0.00000, 15628.5, 16114.3, 16386.9, 0, 48.5767, 50.087, 50.9343, 2.51124
0, 0.00000, 15751.6, 16242.2, 16531.1, 0, 51.5116, 53.1162, 54.0609, 2.63284
0, 0.00000, 5252.8, 5488.52, 5223.22, 0, 206.458, 215.702, 205.298, 10.7323
0, 0.00000, 5296.07, 5532.8, 5266.56, 0, 205.913, 215.12, 204.763, 10.7436
0, 0.00000, 5339.87, 5577.69, 5310.45, 0, 205.374, 214.523, 204.24, 10.7236
0, 0.00000, 5384.84, 5623.77, 5355.52, 0, 204.819, 213.91, 203.701, 10.7033
0, 0.00000, 5430.26, 5670.3, 5401.06, 0, 204.257, 213.289, 203.156, 10.6828
0, 0.00000, 5476.11, 5717.27, 5447.04, 0, 203.689, 212.662, 202.605, 10.6619
0, 0.00000, 5523.09, 5765.37, 5494.17, 0, 203.105, 212.017, 202.039, 10.6405
0, 0.00000, 5570.81, 5814.23, 5542.06, 0, 202.51, 211.362, 201.462, 10.6186
0, 0.00000, 5619.28, 5863.82, 5590.71, 0, 201.905, 210.695, 200.876, 10.5963
0, 0.00000, 5668.45, 5914.14, 5640.08, 0, 201.289, 210.017, 200.279, 10.5735
0, 0.00000, 5718.67, 5965.5, 5690.52, 0, 200.659, 209.323, 199.669, 10.5502
0, 0.00000, 5769.55, 6017.54, 5741.65, 0, 200.019, 208.618, 199.048, 10.5264
0, 0.00000, 5821.09, 6070.24, 5793.46, 0, 199.368, 207.904, 198.419, 10.5022
0, 0.00000, 5873.94, 6124.25, 5846.59, 0, 198.699, 207.169, 197.771, 10.4773
0, 0.00000, 5927.39, 6178.87, 5900.36, 0, 198.021, 206.425, 197.115, 10.4519
0, 0.00000, 5982.09, 6234.75, 5955.4, 0, 197.325, 205.661, 196.442, 10.4258
0, 0.00000, 6037.67, 6291.51, 6011.35, 0, 196.616, 204.884, 195.756, 10.3992
0, 0.00000, 6094.1, 6349.13, 6068.18, 0, 195.893, 204.093, 195.057, 10.372
0, 0.00000, 6151.37, 6407.59, 6125.88, 0, 195.158, 203.289, 194.347, 10.3443
0, 0.00000, 6210.08, 6467.5, 6185.05, 0, 194.402, 202.463, 193.616, 10.3157
0, 0.00000, 6299.29, 8446.87, 6089.55, 0, 194.566, 174.652, 188.084, 27.183
0, 0.00000, 6358.55, 8511.19, 6148.81, 0, 193.707, 173.589, 187.322, 27.3427
0, 0.00000, 6418.99, 8576.65, 6209.45, 0, 192.849, 172.51, 186.558, 27.4466
0, 0.00000, 7570.7, 8480.95, 6287.51, 0, 170.547, 169.014, 186.188, 34.9189
0, 0.00000, 8405.24, 8426.08, 6352.16, 0, 164.346, 164.744, 185.53, 31.5112
0, 0.00000, 8470.61, 8491.13, 6414.64, 0, 163.245, 163.636, 184.643, 31.6135
0, 0.00000, 8535.02, 8557.09, 6489.86, 0, 162.098, 162.508, 183.59, 31.5508
0, 0.00000, 8346.12, 8638.06, 8385.1, 0, 156.154, 161.625, 156.889, 8.88748
0, 0.00000, 8411.3, 8703.97, 8452.99, 0, 155.02, 160.413, 155.785, 8.82978
0, 0.00000, 8477.13, 8770.65, 8521.75, 0, 153.855, 159.181, 154.662, 8.78483
0, 0.00000, 8543.68, 8838.07, 8591.35, 0, 152.672, 157.931, 153.52, 8.73894
0, 0.00000, 8611.41, 8906.68, 8662.25, 0, 151.462, 156.654, 152.353, 8.6917
0, 0.00000, 8679.7, 8975.86, 8733.82, 0, 150.236, 155.361, 151.17, 8.64353
0, 0.00000, 8748.98, 9046.04, 8806.53, 0, 148.987, 154.044, 149.963, 8.59409
0, 0.00000, 8819.16, 9117.13, 8880.26, 0, 147.715, 152.704, 148.735, 8.54343
0, 0.00000, 8890.38, 9189.28, 8955.19, 0, 146.417, 151.339, 147.481, 8.4914
0, 0.00000, 8962.3, 9262.14, 9030.95, 0, 145.1, 149.954, 146.209, 8.43825
0, 0.00000, 9035.29, 9336.09, 9107.93, 0, 143.757, 148.542, 144.91, 8.38365
0, 0.00000, 9109.22, 9411, 9186.03, 0, 142.39, 147.106, 143.587, 8.32768
0, 0.00000, 9183.99, 9486.76, 9265.12, 0, 141, 145.647, 142.242, 8.27038
0, 0.00000, 9259.91, 9563.7, 9345.54, 0, 139.581, 144.159, 140.868, 8.21147
0, 0.00000, 9336.83, 9641.67, 9427.15, 0, 138.135, 142.644, 139.468, 8.15104
